time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,bid3,bid_size3,ask3,ask_size3,bid4,bid_size4,ask4,ask_size4,bid5,bid_size5,ask5,ask_size5,bid6,bid_size6,ask6,ask_size6,mid1,imb1,mid2,imb2,mid3,imb3,mid4,imb4,mid5,imb5,mid6,imb6
2021-07-06 09:30:48.347917,433.49,2,433.51,63,15.19,6724,15.2,2869,8.82,2814,8.83,3071,117.68,14,117.71,12,122.3,4,122.31,2,17.53,393,17.54,285,433.5,0.03076923076923077,15.195,0.7009277598248723,8.825,0.4781648258283772,117.695,0.5384615384615384,122.305,0.6666666666666666,17.535,0.5796460176991151
2021-07-06 09:30:59.303889,433.49,2,433.5,8,15.19,6724,15.2,2869,8.82,2814,8.83,3071,117.68,14,117.69,4,122.3,4,122.31,2,17.53,393,17.54,285,433.495,0.2,15.195,0.7009277598248723,8.825,0.4781648258283772,117.685,0.7777777777777778,122.305,0.6666666666666666,17.535,0.5796460176991151
2021-07-06 09:31:07.189659,433.49,2,433.5,7,15.19,6724,15.2,2869,8.82,2808,8.83,3071,117.68,14,117.69,1,122.3,4,122.32,7,17.53,393,17.54,285,433.495,0.2222222222222222,15.195,0.7009277598248723,8.825,0.47763225038271817,117.685,0.9333333333333333,122.31,0.36363636363636365,17.535,0.5796460176991151
2021-07-06 09:31:07.189659,433.49,2,433.5,7,15.19,6724,15.2,2869,8.82,2814,8.83,3071,117.68,14,117.69,4,122.3,4,122.31,2,17.53,393,17.54,285,433.495,0.2222222222222222,15.195,0.7009277598248723,8.825,0.4781648258283772,117.685,0.7777777777777778,122.305,0.6666666666666666,17.535,0.5796460176991151
2021-07-06 09:31:07.189659,433.49,2,433.5,7,15.19,6724,15.2,2869,8.82,2808,8.83,3071,117.68,14,117.69,4,122.3,4,122.32,7,17.53,393,17.54,285,433.495,0.2222222222222222,15.195,0.7009277598248723,8.825,0.47763225038271817,117.685,0.7777777777777778,122.31,0.36363636363636365,17.535,0.5796460176991151
2021-07-06 09:31:19.272688,433.49,2,433.51,8,15.19,6724,15.2,2869,8.82,2673,8.83,3074,117.68,14,117.69,1,122.31,6,122.33,5,17.53,378,17.54,361,433.5,0.2,15.195,0.7009277598248723,8.825,0.4651122324691143,117.685,0.9333333333333333,122.32,0.5454545454545454,17.535,0.5115020297699594
2021-07-06 09:31:19.272688,433.49,2,433.51,8,15.19,6724,15.2,2869,8.82,2808,8.83,3071,117.68,14,117.69,1,122.3,4,122.32,7,17.53,393,17.54,285,433.5,0.2,15.195,0.7009277598248723,8.825,0.47763225038271817,117.685,0.9333333333333333,122.31,0.36363636363636365,17.535,0.5796460176991151
2021-07-06 09:31:29.308499,433.5,10,433.52,7,15.19,6724,15.2,3156,8.82,2673,8.83,3074,117.69,8,117.71,7,122.31,6,122.33,5,17.53,378,17.54,361,433.51,0.5882352941176471,15.195,0.6805668016194332,8.825,0.4651122324691143,117.69999999999999,0.5333333333333333,122.32,0.5454545454545454,17.535,0.5115020297699594
2021-07-06 09:31:29.308499,433.5,10,433.52,7,15.19,6724,15.2,3156,8.82,2481,8.83,3074,117.69,8,117.71,7,122.31,6,122.33,5,17.53,378,17.54,361,433.51,0.5882352941176471,15.195,0.6805668016194332,8.825,0.4466246624662466,117.69999999999999,0.5333333333333333,122.32,0.5454545454545454,17.535,0.5115020297699594
2021-07-06 09:31:29.308499,433.5,10,433.52,7,15.19,6724,15.2,3156,8.82,2481,8.83,3074,117.69,8,117.71,7,122.31,6,122.33,3,17.53,378,17.54,361,433.51,0.5882352941176471,15.195,0.6805668016194332,8.825,0.4466246624662466,117.69999999999999,0.5333333333333333,122.32,0.6666666666666666,17.535,0.5115020297699594
2021-07-06 09:31:39.117878,433.5,13,433.52,1,15.19,6724,15.2,3156,8.82,2481,8.83,3074,117.69,8,117.71,1,122.31,6,122.33,3,17.53,378,17.54,361,433.51,0.9285714285714286,15.195,0.6805668016194332,8.825,0.4466246624662466,117.69999999999999,0.8888888888888888,122.32,0.6666666666666666,17.535,0.5115020297699594
2021-07-06 09:31:39.117878,433.5,13,433.52,1,15.19,6724,15.2,3156,8.82,2481,8.83,3071,117.69,8,117.71,1,122.31,6,122.33,3,17.53,378,17.54,361,433.51,0.9285714285714286,15.195,0.6805668016194332,8.825,0.44686599423631124,117.69999999999999,0.8888888888888888,122.32,0.6666666666666666,17.535,0.5115020297699594
2021-07-06 09:31:49.175694,433.51,2,433.53,63,15.19,6724,15.2,3156,8.82,2481,8.83,3071,117.69,11,117.71,2,122.31,4,122.33,3,17.53,378,17.54,361,433.52,0.03076923076923077,15.195,0.6805668016194332,8.825,0.44686599423631124,117.69999999999999,0.8461538461538461,122.32,0.5714285714285714,17.535,0.5115020297699594
2021-07-06 09:31:49.175694,433.51,2,433.53,63,15.19,6724,15.2,3156,8.82,2481,8.83,3071,117.69,11,117.71,2,122.31,4,122.33,3,17.53,383,17.54,305,433.52,0.03076923076923077,15.195,0.6805668016194332,8.825,0.44686599423631124,117.69999999999999,0.8461538461538461,122.32,0.5714285714285714,17.535,0.5566860465116279
2021-07-06 09:31:49.175694,433.51,2,433.53,63,15.19,6724,15.2,2869,8.82,2482,8.83,3071,117.69,11,117.71,2,122.31,4,122.33,3,17.53,383,17.54,305,433.52,0.03076923076923077,15.195,0.7009277598248723,8.825,0.44696560417792186,117.69999999999999,0.8461538461538461,122.32,0.5714285714285714,17.535,0.5566860465116279
2021-07-06 09:31:49.175694,433.51,2,433.53,63,15.19,6724,15.2,2869,8.82,2482,8.83,3071,117.69,11,117.71,2,122.31,3,122.33,47,17.53,383,17.54,305,433.52,0.03076923076923077,15.195,0.7009277598248723,8.825,0.44696560417792186,117.69999999999999,0.8461538461538461,122.32,0.06,17.535,0.5566860465116279
2021-07-06 09:31:59.208391,433.5,10,433.52,39,15.19,6724,15.2,2869,8.82,2482,8.83,3071,117.68,13,117.7,24,122.31,3,122.33,47,17.53,383,17.54,305,433.51,0.20408163265306123,15.195,0.7009277598248723,8.825,0.44696560417792186,117.69,0.35135135135135137,122.32,0.06,17.535,0.5566860465116279
2021-07-06 09:32:05.250683,433.5,10,433.52,39,15.19,6724,15.2,2869,8.82,2142,8.83,3071,117.68,13,117.7,24,122.31,3,122.33,47,17.53,383,17.54,305,433.51,0.20408163265306123,15.195,0.7009277598248723,8.825,0.41089583732975254,117.69,0.35135135135135137,122.32,0.06,17.535,0.5566860465116279
2021-07-06 09:32:05.250683,433.5,10,433.52,39,15.19,6724,15.2,2869,8.82,2142,8.83,3071,117.69,1,117.7,12,122.33,2,122.35,73,17.53,111,17.54,360,433.51,0.20408163265306123,15.195,0.7009277598248723,8.825,0.41089583732975254,117.695,0.07692307692307693,122.34,0.02666666666666667,17.535,0.2356687898089172
2021-07-06 09:32:09.193711,433.52,42,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.69,1,117.7,12,122.33,2,122.35,73,17.53,111,17.54,360,433.525,0.65625,15.195,0.6805668016194332,8.825,0.44072118011291206,117.695,0.07692307692307693,122.34,0.02666666666666667,17.535,0.2356687898089172
2021-07-06 09:32:09.193711,433.52,42,433.53,22,15.19,6724,15.2,3156,8.82,2142,8.83,3071,117.69,1,117.7,12,122.33,2,122.35,73,17.53,111,17.54,360,433.525,0.65625,15.195,0.6805668016194332,8.825,0.41089583732975254,117.695,0.07692307692307693,122.34,0.02666666666666667,17.535,0.2356687898089172
2021-07-06 09:32:13.236445,433.52,42,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.69,6,117.7,12,122.33,2,122.35,73,17.53,111,17.54,360,433.525,0.65625,15.195,0.6805668016194332,8.825,0.44072118011291206,117.695,0.3333333333333333,122.34,0.02666666666666667,17.535,0.2356687898089172
2021-07-06 09:32:13.236445,433.52,42,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.69,6,117.7,12,122.31,5,122.34,48,17.53,111,17.54,360,433.525,0.65625,15.195,0.6805668016194332,8.825,0.44072118011291206,117.695,0.3333333333333333,122.325,0.09433962264150944,17.535,0.2356687898089172
2021-07-06 09:32:13.236445,433.52,42,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.69,6,117.7,12,122.31,5,122.34,48,17.53,212,17.54,350,433.525,0.65625,15.195,0.6805668016194332,8.825,0.44072118011291206,117.695,0.3333333333333333,122.325,0.09433962264150944,17.535,0.37722419928825623
2021-07-06 09:32:19.275905,433.52,6,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.69,6,117.7,12,122.31,5,122.34,48,17.53,212,17.54,350,433.525,0.21428571428571427,15.195,0.6805668016194332,8.825,0.44072118011291206,117.695,0.3333333333333333,122.325,0.09433962264150944,17.535,0.37722419928825623
2021-07-06 09:32:19.275905,433.52,6,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.69,6,117.7,12,122.29,5,122.34,48,17.53,212,17.54,350,433.525,0.21428571428571427,15.195,0.6805668016194332,8.825,0.44072118011291206,117.695,0.3333333333333333,122.315,0.09433962264150944,17.535,0.37722419928825623
2021-07-06 09:32:19.275905,433.52,6,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.69,6,117.7,12,122.29,5,122.34,48,17.53,217,17.54,330,433.525,0.21428571428571427,15.195,0.6805668016194332,8.825,0.44072118011291206,117.695,0.3333333333333333,122.315,0.09433962264150944,17.535,0.396709323583181
2021-07-06 09:32:19.275905,433.52,6,433.53,22,15.19,6724,15.2,3156,8.82,2420,8.83,3071,117.68,6,117.7,12,122.29,5,122.34,48,17.53,217,17.54,330,433.525,0.21428571428571427,15.195,0.6805668016194332,8.825,0.44072118011291206,117.69,0.3333333333333333,122.315,0.09433962264150944,17.535,0.396709323583181
2021-07-06 09:32:19.275905,433.52,6,433.53,22,15.19,6724,15.2,3156,8.82,2173,8.83,3071,117.69,10,117.7,12,122.29,5,122.34,48,17.53,217,17.54,330,433.525,0.21428571428571427,15.195,0.6805668016194332,8.825,0.4143783371472159,117.695,0.45454545454545453,122.315,0.09433962264150944,17.535,0.396709323583181
2021-07-06 09:32:36.172962,433.52,6,433.53,22,15.19,6724,15.2,3156,8.82,2173,8.83,3071,117.69,10,117.7,12,122.29,5,122.34,48,17.53,155,17.54,340,433.525,0.21428571428571427,15.195,0.6805668016194332,8.825,0.4143783371472159,117.695,0.45454545454545453,122.315,0.09433962264150944,17.535,0.31313131313131315
2021-07-06 09:32:39.142798,433.52,35,433.53,21,15.19,6724,15.2,3156,8.82,2173,8.83,3071,117.69,10,117.7,12,122.31,41,122.34,43,17.53,155,17.54,340,433.525,0.625,15.195,0.6805668016194332,8.825,0.4143783371472159,117.695,0.45454545454545453,122.325,0.4880952380952381,17.535,0.31313131313131315
2021-07-06 09:32:49.176680,433.52,117,433.53,21,15.19,6724,15.2,3156,8.82,2173,8.83,3071,117.69,10,117.7,12,122.31,41,122.34,43,17.53,155,17.54,340,433.525,0.8478260869565217,15.195,0.6805668016194332,8.825,0.4143783371472159,117.695,0.45454545454545453,122.325,0.4880952380952381,17.535,0.31313131313131315
2021-07-06 09:32:51.124865,433.52,117,433.53,21,15.19,6724,15.2,3156,8.82,2019,8.83,3098,117.69,10,117.7,12,122.31,41,122.34,43,17.53,155,17.54,340,433.525,0.8478260869565217,15.195,0.6805668016194332,8.825,0.3945671291772523,117.695,0.45454545454545453,122.325,0.4880952380952381,17.535,0.31313131313131315
2021-07-06 09:32:51.124865,433.52,117,433.53,21,15.19,6724,15.2,3156,8.82,2019,8.83,3098,117.69,10,117.7,12,122.33,4,122.35,9,17.52,319,17.53,121,433.525,0.8478260869565217,15.195,0.6805668016194332,8.825,0.3945671291772523,117.695,0.45454545454545453,122.34,0.3076923076923077,17.525,0.725
2021-07-06 09:32:51.124865,433.52,117,433.53,21,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.72,12,117.74,14,122.33,4,122.35,9,17.52,319,17.53,121,433.525,0.8478260869565217,15.195,0.6469812278031456,8.825,0.3945671291772523,117.72999999999999,0.46153846153846156,122.34,0.3076923076923077,17.525,0.725
2021-07-06 09:32:51.124865,433.52,117,433.53,21,15.19,6724,15.2,3156,8.82,2019,8.83,3098,117.69,10,117.7,12,122.31,41,122.34,43,17.52,319,17.53,121,433.525,0.8478260869565217,15.195,0.6805668016194332,8.825,0.3945671291772523,117.695,0.45454545454545453,122.325,0.4880952380952381,17.525,0.725
2021-07-06 09:32:59.109091,433.54,53,433.56,11,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.72,12,117.74,14,122.33,5,122.35,9,17.52,319,17.53,121,433.55,0.828125,15.195,0.6469812278031456,8.825,0.3945671291772523,117.72999999999999,0.46153846153846156,122.34,0.35714285714285715,17.525,0.725
2021-07-06 09:32:59.109091,433.54,53,433.56,11,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.72,12,117.74,14,122.33,5,122.35,9,17.52,319,17.53,126,433.55,0.828125,15.195,0.6469812278031456,8.825,0.3945671291772523,117.72999999999999,0.46153846153846156,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:32:59.109091,433.54,53,433.56,11,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.72,12,117.74,14,122.33,4,122.35,9,17.52,319,17.53,121,433.55,0.828125,15.195,0.6469812278031456,8.825,0.3945671291772523,117.72999999999999,0.46153846153846156,122.34,0.3076923076923077,17.525,0.725
2021-07-06 09:33:09.144961,433.55,9,433.58,11,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.72,13,117.74,3,122.33,5,122.35,9,17.52,319,17.53,126,433.565,0.45,15.195,0.6469812278031456,8.825,0.3945671291772523,117.72999999999999,0.8125,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:33:09.144961,433.55,9,433.58,11,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.73,6,117.74,2,122.33,5,122.35,9,17.52,319,17.53,126,433.565,0.45,15.195,0.6469812278031456,8.825,0.3945671291772523,117.735,0.75,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:33:18.157251,433.55,8,433.58,14,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.73,6,117.74,2,122.33,5,122.35,9,17.52,319,17.53,126,433.565,0.36363636363636365,15.195,0.6469812278031456,8.825,0.3945671291772523,117.735,0.75,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:33:18.157251,433.55,8,433.58,14,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.73,6,117.74,1,122.33,5,122.35,9,17.52,319,17.53,126,433.565,0.36363636363636365,15.195,0.6469812278031456,8.825,0.3945671291772523,117.735,0.8571428571428571,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:33:28.085166,433.55,9,433.58,11,15.19,6376,15.2,3479,8.82,2019,8.83,3098,117.73,6,117.74,1,122.33,5,122.35,9,17.52,319,17.53,126,433.565,0.45,15.195,0.6469812278031456,8.825,0.3945671291772523,117.735,0.8571428571428571,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:33:36.177572,433.56,6,433.58,10,15.19,6376,15.2,3529,8.82,2019,8.83,3098,117.73,6,117.74,1,122.33,5,122.35,9,17.52,319,17.53,126,433.57,0.375,15.195,0.6437152953054013,8.825,0.3945671291772523,117.735,0.8571428571428571,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:33:36.177572,433.56,6,433.58,10,15.19,6376,15.2,3529,8.82,2019,8.83,3098,117.73,1,117.74,1,122.33,5,122.35,9,17.52,319,17.53,126,433.57,0.375,15.195,0.6437152953054013,8.825,0.3945671291772523,117.735,0.5,122.34,0.35714285714285715,17.525,0.7168539325842697
2021-07-06 09:33:46.214380,433.56,6,433.58,10,15.19,5962,15.2,3601,8.82,2019,8.83,3098,117.73,1,117.74,1,122.35,1,122.35,9,17.52,304,17.53,252,433.57,0.375,15.195,0.62344452577643,8.825,0.3945671291772523,117.735,0.5,122.35,0.1,17.525,0.5467625899280576
2021-07-06 09:33:49.186192,433.57,39,433.58,1,15.19,5962,15.2,3601,8.82,2019,8.83,3098,117.74,12,117.77,2,122.35,1,122.35,9,17.52,304,17.53,252,433.575,0.975,15.195,0.62344452577643,8.825,0.3945671291772523,117.755,0.8571428571428571,122.35,0.1,17.525,0.5467625899280576
2021-07-06 09:33:49.186192,433.57,39,433.58,1,15.19,5962,15.2,3601,8.82,2019,8.83,3098,117.74,12,117.77,2,122.34,1,122.35,9,17.52,309,17.53,186,433.575,0.975,15.195,0.62344452577643,8.825,0.3945671291772523,117.755,0.8571428571428571,122.345,0.1,17.525,0.6242424242424243
2021-07-06 09:33:49.186192,433.57,39,433.58,1,15.19,5992,15.2,3600,8.82,2019,8.83,3098,117.73,12,117.76,12,122.34,1,122.35,9,17.52,309,17.53,186,433.575,0.975,15.195,0.6246872393661385,8.825,0.3945671291772523,117.745,0.5,122.345,0.1,17.525,0.6242424242424243
2021-07-06 09:33:59.218525,433.57,3,433.58,77,15.19,5992,15.2,3600,8.82,2019,8.83,3098,117.73,12,117.76,12,122.34,1,122.35,9,17.52,309,17.53,186,433.575,0.0375,15.195,0.6246872393661385,8.825,0.3945671291772523,117.745,0.5,122.345,0.1,17.525,0.6242424242424243
2021-07-06 09:34:09.152292,433.57,5,433.58,2,15.19,5992,15.2,3595,8.82,2019,8.83,3098,117.75,1,117.76,12,122.35,3,122.36,4,17.52,309,17.53,186,433.575,0.7142857142857143,15.195,0.6250130384896213,8.825,0.3945671291772523,117.755,0.07692307692307693,122.35499999999999,0.42857142857142855,17.525,0.6242424242424243
2021-07-06 09:34:16.057365,433.57,5,433.58,2,15.19,5992,15.2,3595,8.82,2019,8.83,3098,117.74,6,117.76,12,122.35,3,122.36,4,17.52,309,17.53,186,433.575,0.7142857142857143,15.195,0.6250130384896213,8.825,0.3945671291772523,117.75,0.3333333333333333,122.35499999999999,0.42857142857142855,17.525,0.6242424242424243
2021-07-06 09:34:19.185612,433.57,2,433.58,44,15.19,5992,15.2,3595,8.82,2019,8.83,3098,117.74,6,117.76,12,122.35,3,122.36,4,17.52,309,17.53,186,433.575,0.043478260869565216,15.195,0.6250130384896213,8.825,0.3945671291772523,117.75,0.3333333333333333,122.35499999999999,0.42857142857142855,17.525,0.6242424242424243
2021-07-06 09:34:24.209851,433.57,2,433.58,44,15.19,5978,15.2,3480,8.82,2019,8.83,3098,117.75,3,117.76,12,122.33,12,122.36,4,17.52,309,17.53,186,433.575,0.043478260869565216,15.195,0.6320575174455487,8.825,0.3945671291772523,117.755,0.2,122.345,0.75,17.525,0.6242424242424243
2021-07-06 09:34:24.209851,433.57,2,433.58,44,15.19,5992,15.2,3595,8.82,2019,8.83,3098,117.74,6,117.76,12,122.33,12,122.36,4,17.52,309,17.53,186,433.575,0.043478260869565216,15.195,0.6250130384896213,8.825,0.3945671291772523,117.75,0.3333333333333333,122.345,0.75,17.525,0.6242424242424243
2021-07-06 09:34:27.217610,433.55,4,433.58,5,15.19,5978,15.2,3480,8.82,2019,8.83,3098,117.75,3,117.76,12,122.33,12,122.36,4,17.52,309,17.53,186,433.565,0.4444444444444444,15.195,0.6320575174455487,8.825,0.3945671291772523,117.755,0.2,122.345,0.75,17.525,0.6242424242424243
2021-07-06 09:34:27.217610,433.55,4,433.58,5,15.19,5978,15.2,3480,8.82,2017,8.83,3098,117.75,3,117.76,12,122.33,12,122.36,4,17.52,309,17.53,186,433.565,0.4444444444444444,15.195,0.6320575174455487,8.825,0.3943304007820137,117.755,0.2,122.345,0.75,17.525,0.6242424242424243
2021-07-06 09:34:35.239335,433.55,4,433.57,4,15.19,5978,15.2,3480,8.82,2017,8.83,3098,117.75,3,117.76,12,122.33,12,122.36,4,17.52,309,17.53,185,433.56,0.5,15.195,0.6320575174455487,8.825,0.3943304007820137,117.755,0.2,122.345,0.75,17.525,0.6255060728744939
2021-07-06 09:34:35.239335,433.55,4,433.57,4,15.19,5978,15.2,3479,8.82,2017,8.83,3098,117.75,3,117.76,12,122.33,11,122.36,4,17.52,309,17.53,185,433.56,0.5,15.195,0.6321243523316062,8.825,0.3943304007820137,117.755,0.2,122.345,0.7333333333333333,17.525,0.6255060728744939
2021-07-06 09:34:49.088482,433.55,1,433.57,5,15.19,6148,15.2,3479,8.82,2014,8.83,3098,117.72,12,117.75,7,122.34,5,122.35,3,17.52,339,17.53,181,433.56,0.16666666666666666,15.195,0.638620546379973,8.825,0.39397496087636935,117.735,0.631578947368421,122.345,0.625,17.525,0.6519230769230769
2021-07-06 09:34:49.088482,433.55,1,433.57,5,15.19,6148,15.2,3479,8.82,2014,8.83,3098,117.72,12,117.75,7,122.33,7,122.35,3,17.52,339,17.53,167,433.56,0.16666666666666666,15.195,0.638620546379973,8.825,0.39397496087636935,117.735,0.631578947368421,122.34,0.7,17.525,0.6699604743083004
2021-07-06 09:34:59.052372,433.56,20,433.58,31,15.19,6148,15.2,3529,8.82,2014,8.83,3098,117.74,1,117.75,1,122.34,5,122.35,3,17.52,339,17.53,181,433.57,0.39215686274509803,15.195,0.6353208639041025,8.825,0.39397496087636935,117.745,0.5,122.345,0.625,17.525,0.6519230769230769
2021-07-06 09:34:59.052372,433.56,20,433.58,31,15.19,3573,15.2,3601,8.82,1974,8.83,3098,117.75,11,117.77,11,122.35,3,122.37,6,17.52,213,17.53,242,433.57,0.39215686274509803,15.195,0.49804850850292726,8.825,0.38919558359621453,117.75999999999999,0.5,122.36,0.3333333333333333,17.525,0.46813186813186813
2021-07-06 09:35:09.158394,433.57,42,433.58,1,15.19,3573,15.2,3601,8.82,1974,8.83,3098,117.75,11,117.77,11,122.35,3,122.37,6,17.52,213,17.53,242,433.575,0.9767441860465116,15.195,0.49804850850292726,8.825,0.38919558359621453,117.75999999999999,0.5,122.36,0.3333333333333333,17.525,0.46813186813186813
2021-07-06 09:35:19.192672,433.57,44,433.58,1,15.19,3573,15.2,3601,8.82,1974,8.83,3098,117.75,11,117.77,11,122.35,3,122.37,6,17.52,213,17.53,242,433.575,0.9777777777777777,15.195,0.49804850850292726,8.825,0.38919558359621453,117.75999999999999,0.5,122.36,0.3333333333333333,17.525,0.46813186813186813
2021-07-06 09:35:28.307860,433.58,4,433.6,30,15.19,3573,15.2,3601,8.82,1754,8.83,3098,117.75,11,117.77,21,122.35,3,122.37,6,17.52,213,17.53,252,433.59000000000003,0.11764705882352941,15.195,0.49804850850292726,8.825,0.36150041220115414,117.75999999999999,0.34375,122.36,0.3333333333333333,17.525,0.45806451612903226
2021-07-06 09:35:28.307860,433.58,4,433.6,30,15.19,3573,15.2,3601,8.82,1974,8.83,3098,117.75,11,117.77,21,122.35,3,122.37,6,17.52,213,17.53,242,433.59000000000003,0.11764705882352941,15.195,0.49804850850292726,8.825,0.38919558359621453,117.75999999999999,0.34375,122.36,0.3333333333333333,17.525,0.46813186813186813
2021-07-06 09:35:28.307860,433.58,4,433.6,30,15.19,3573,15.2,3619,8.82,1754,8.83,3098,117.75,11,117.77,21,122.35,3,122.37,6,17.52,213,17.53,252,433.59000000000003,0.11764705882352941,15.195,0.4968020022246941,8.825,0.36150041220115414,117.75999999999999,0.34375,122.36,0.3333333333333333,17.525,0.45806451612903226
2021-07-06 09:35:39.264065,433.58,15,433.6,55,15.19,3573,15.2,3619,8.82,1754,8.83,3098,117.75,11,117.77,20,122.35,3,122.37,6,17.52,213,17.53,252,433.59000000000003,0.21428571428571427,15.195,0.4968020022246941,8.825,0.36150041220115414,117.75999999999999,0.3548387096774194,122.36,0.3333333333333333,17.525,0.45806451612903226
2021-07-06 09:35:48.029186,433.58,19,433.6,10,15.19,3573,15.2,3602,8.82,1754,8.83,3098,117.75,12,117.77,20,122.35,3,122.37,6,17.52,213,17.53,252,433.59000000000003,0.6551724137931034,15.195,0.497979094076655,8.825,0.36150041220115414,117.75999999999999,0.375,122.36,0.3333333333333333,17.525,0.45806451612903226
