time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,bid3,bid_size3,ask3,ask_size3,bid4,bid_size4,ask4,ask_size4,bid5,bid_size5,ask5,ask_size5,bid6,bid_size6,ask6,ask_size6,mid1,imb1,mid2,imb2,mid3,imb3,mid4,imb4,mid5,imb5,mid6,imb6
2021-07-07 09:31:19.174273,433.32,13,433.35,215,15.2,3543,15.21,4359,8.83,215,8.83,154,117.54,1,117.56,25,122.19,10,122.22,41,17.55,234,17.56,254,433.33500000000004,0.05701754385964912,15.205,0.4483675018982536,8.83,0.5826558265582655,117.55000000000001,0.038461538461538464,122.205,0.19607843137254902,17.555,0.47950819672131145
2021-07-07 09:31:29.194000,433.32,1,433.33,7,15.2,3543,15.21,4359,8.83,215,8.83,154,117.53,4,117.55,5,122.19,10,122.22,41,17.55,234,17.56,254,433.325,0.125,15.205,0.4483675018982536,8.83,0.5826558265582655,117.53999999999999,0.4444444444444444,122.205,0.19607843137254902,17.555,0.47950819672131145
2021-07-07 09:31:29.194000,433.32,1,433.33,7,15.2,3543,15.21,4359,8.83,215,8.83,139,117.53,4,117.55,5,122.2,20,122.22,4,17.55,172,17.56,324,433.325,0.125,15.205,0.4483675018982536,8.83,0.6073446327683616,117.53999999999999,0.4444444444444444,122.21000000000001,0.8333333333333334,17.555,0.3467741935483871
2021-07-07 09:31:39.298640,433.34,4,433.35,7,15.2,3543,15.21,3967,8.83,215,8.83,139,117.56,5,117.57,11,122.2,20,122.22,4,17.55,172,17.56,324,433.345,0.36363636363636365,15.205,0.47177097203728363,8.83,0.6073446327683616,117.565,0.3125,122.21000000000001,0.8333333333333334,17.555,0.3467741935483871
2021-07-07 09:31:41.245287,433.34,4,433.35,7,15.2,3543,15.21,3967,8.83,215,8.83,139,117.56,5,117.57,11,122.2,20,122.22,4,17.55,154,17.56,324,433.345,0.36363636363636365,15.205,0.47177097203728363,8.83,0.6073446327683616,117.565,0.3125,122.21000000000001,0.8333333333333334,17.555,0.32217573221757323
2021-07-07 09:31:41.245287,433.34,4,433.35,7,15.2,3543,15.21,3967,8.83,215,8.83,139,117.56,11,117.58,40,122.2,20,122.22,4,17.55,154,17.56,324,433.345,0.36363636363636365,15.205,0.47177097203728363,8.83,0.6073446327683616,117.57,0.21568627450980393,122.21000000000001,0.8333333333333334,17.555,0.32217573221757323
2021-07-07 09:31:49.233578,433.34,18,433.36,2,15.2,3543,15.21,3967,8.83,215,8.83,139,117.56,11,117.58,40,122.2,20,122.22,5,17.55,154,17.56,324,433.35,0.9,15.205,0.47177097203728363,8.83,0.6073446327683616,117.57,0.21568627450980393,122.21000000000001,0.8,17.555,0.32217573221757323
2021-07-07 09:31:49.233578,433.34,18,433.36,2,15.2,3222,15.21,3967,8.83,155,8.83,193,117.56,11,117.58,40,122.2,78,122.22,3,17.55,61,17.55,1,433.35,0.9,15.205,0.44818472666573933,8.83,0.4454022988505747,117.57,0.21568627450980393,122.21000000000001,0.9629629629629629,17.55,0.9838709677419355
2021-07-07 09:31:59.268695,433.36,74,433.38,11,15.2,3222,15.21,3967,8.83,155,8.83,193,117.57,6,117.59,11,122.2,78,122.22,3,17.55,61,17.55,1,433.37,0.8705882352941177,15.205,0.44818472666573933,8.83,0.4454022988505747,117.58,0.35294117647058826,122.21000000000001,0.9629629629629629,17.55,0.9838709677419355
2021-07-07 09:32:09.025162,433.36,3,433.38,197,15.2,3222,15.21,3967,8.83,215,8.83,193,117.56,10,117.58,6,122.2,48,122.22,1,17.55,61,17.55,1,433.37,0.015,15.205,0.44818472666573933,8.83,0.5269607843137255,117.57,0.625,122.21000000000001,0.9795918367346939,17.55,0.9838709677419355
2021-07-07 09:32:09.025162,433.36,3,433.38,197,15.2,3222,15.21,3967,8.83,215,8.83,193,117.56,10,117.58,6,122.2,48,122.22,1,17.55,110,17.56,314,433.37,0.015,15.205,0.44818472666573933,8.83,0.5269607843137255,117.57,0.625,122.21000000000001,0.9795918367346939,17.555,0.25943396226415094
2021-07-07 09:32:09.025162,433.36,3,433.38,197,15.2,3222,15.21,3967,8.83,209,8.83,193,117.56,10,117.58,6,122.2,57,122.22,1,17.55,110,17.56,314,433.37,0.015,15.205,0.44818472666573933,8.83,0.5199004975124378,117.57,0.625,122.21000000000001,0.9827586206896551,17.555,0.25943396226415094
2021-07-07 09:32:09.025162,433.36,3,433.38,197,15.2,3507,15.21,3967,8.83,209,8.83,193,117.56,10,117.58,6,122.2,57,122.22,1,17.55,104,17.56,314,433.37,0.015,15.205,0.46922665239496925,8.83,0.5199004975124378,117.57,0.625,122.21000000000001,0.9827586206896551,17.555,0.24880382775119617
2021-07-07 09:32:16.040213,433.36,3,433.38,140,15.2,3507,15.21,3967,8.83,209,8.83,193,117.56,10,117.58,6,122.2,57,122.22,1,17.55,104,17.56,314,433.37,0.02097902097902098,15.205,0.46922665239496925,8.83,0.5199004975124378,117.57,0.625,122.21000000000001,0.9827586206896551,17.555,0.24880382775119617
2021-07-07 09:32:22.104759,433.36,3,433.38,140,15.2,3507,15.21,3967,8.83,209,8.83,193,117.56,9,117.58,26,122.2,48,122.22,2,17.55,111,17.56,314,433.37,0.02097902097902098,15.205,0.46922665239496925,8.83,0.5199004975124378,117.57,0.2571428571428571,122.21000000000001,0.96,17.555,0.2611764705882353
2021-07-07 09:32:29.071813,433.36,3,433.37,82,15.2,3507,15.21,3967,8.83,209,8.83,193,117.56,9,117.58,26,122.2,48,122.22,2,17.55,111,17.56,314,433.365,0.03529411764705882,15.205,0.46922665239496925,8.83,0.5199004975124378,117.57,0.2571428571428571,122.21000000000001,0.96,17.555,0.2611764705882353
2021-07-07 09:32:31.114687,433.36,3,433.37,82,15.2,3507,15.21,3967,8.83,209,8.83,193,117.56,9,117.58,26,122.2,48,122.22,2,17.55,156,17.56,310,433.365,0.03529411764705882,15.205,0.46922665239496925,8.83,0.5199004975124378,117.57,0.2571428571428571,122.21000000000001,0.96,17.555,0.33476394849785407
2021-07-07 09:32:39.101769,433.34,9,433.37,67,15.2,3507,15.21,3967,8.83,209,8.83,193,117.56,2,117.58,38,122.2,9,122.22,2,17.55,156,17.56,310,433.355,0.11842105263157894,15.205,0.46922665239496925,8.83,0.5199004975124378,117.57,0.05,122.21000000000001,0.8181818181818182,17.555,0.33476394849785407
2021-07-07 09:32:49.137851,433.34,8,433.36,4,15.2,3507,15.21,3967,8.83,209,8.83,193,117.56,2,117.57,10,122.2,9,122.22,2,17.55,156,17.56,310,433.35,0.6666666666666666,15.205,0.46922665239496925,8.83,0.5199004975124378,117.565,0.16666666666666666,122.21000000000001,0.8181818181818182,17.555,0.33476394849785407
2021-07-07 09:32:51.184458,433.34,8,433.36,4,15.2,3507,15.21,3967,8.83,155,8.83,193,117.56,2,117.57,10,122.2,9,122.22,2,17.55,61,17.55,1,433.35,0.6666666666666666,15.205,0.46922665239496925,8.83,0.4454022988505747,117.565,0.16666666666666666,122.21000000000001,0.8181818181818182,17.55,0.9838709677419355
2021-07-07 09:32:51.184458,433.34,8,433.36,4,15.2,3507,15.21,3967,8.83,155,8.83,193,117.56,2,117.57,10,122.21,16,122.23,5,17.55,61,17.55,1,433.35,0.6666666666666666,15.205,0.46922665239496925,8.83,0.4454022988505747,117.565,0.16666666666666666,122.22,0.7619047619047619,17.55,0.9838709677419355
2021-07-07 09:32:58.129095,433.37,5,433.39,4,15.2,3222,15.21,3967,8.83,155,8.83,193,117.58,13,117.6,41,122.21,16,122.23,5,17.55,61,17.55,1,433.38,0.5555555555555556,15.205,0.44818472666573933,8.83,0.4454022988505747,117.59,0.24074074074074073,122.22,0.7619047619047619,17.55,0.9838709677419355
2021-07-07 09:33:09.208585,433.38,24,433.4,88,15.2,2937,15.21,3967,8.82,3523,8.83,1320,117.59,14,117.61,11,122.22,3,122.24,4,17.54,303,17.55,121,433.39,0.21428571428571427,15.205,0.4254055619930475,8.825,0.7274416683873632,117.6,0.56,122.22999999999999,0.42857142857142855,17.545,0.714622641509434
2021-07-07 09:33:19.346407,433.38,140,433.4,6,15.2,2937,15.21,3967,8.82,3523,8.83,1819,117.59,14,117.61,3,122.22,9,122.24,3,17.54,293,17.55,239,433.39,0.958904109589041,15.205,0.4254055619930475,8.825,0.6594908274054662,117.6,0.8235294117647058,122.22999999999999,0.75,17.545,0.5507518796992481
2021-07-07 09:33:19.346407,433.38,140,433.4,6,15.2,2937,15.21,3967,8.82,3523,8.83,1819,117.59,14,117.61,3,122.22,4,122.23,3,17.54,293,17.55,239,433.39,0.958904109589041,15.205,0.4254055619930475,8.825,0.6594908274054662,117.6,0.8235294117647058,122.225,0.5714285714285714,17.545,0.5507518796992481
2021-07-07 09:33:19.346407,433.38,140,433.4,6,15.2,3222,15.21,3967,8.83,1,8.83,1226,117.59,14,117.61,3,122.22,4,122.23,3,17.54,293,17.55,239,433.39,0.958904109589041,15.205,0.44818472666573933,8.83,0.0008149959250203749,117.6,0.8235294117647058,122.225,0.5714285714285714,17.545,0.5507518796992481
2021-07-07 09:33:22.300886,433.38,140,433.4,6,15.2,3222,15.21,3967,8.83,1,8.83,1226,117.59,3,117.6,13,122.22,4,122.23,3,17.54,349,17.55,168,433.39,0.958904109589041,15.205,0.44818472666573933,8.83,0.0008149959250203749,117.595,0.1875,122.225,0.5714285714285714,17.545,0.6750483558994197
2021-07-07 09:33:28.033848,433.37,9,433.38,6,15.2,3222,15.21,3967,8.83,1,8.83,1226,117.59,3,117.6,13,122.22,4,122.23,3,17.54,349,17.55,168,433.375,0.6,15.205,0.44818472666573933,8.83,0.0008149959250203749,117.595,0.1875,122.225,0.5714285714285714,17.545,0.6750483558994197
2021-07-07 09:33:38.086030,433.37,9,433.38,6,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,3,117.6,13,122.22,4,122.23,3,17.54,349,17.55,168,433.375,0.6,15.205,0.4254055619930475,8.825,0.6614554252745207,117.595,0.1875,122.225,0.5714285714285714,17.545,0.6750483558994197
2021-07-07 09:33:39.056412,433.38,29,433.39,30,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,14,117.61,14,122.22,5,122.24,5,17.54,293,17.55,233,433.385,0.4915254237288136,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.5,122.22999999999999,0.5,17.545,0.5570342205323194
2021-07-07 09:33:39.056412,433.38,29,433.39,30,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,14,117.61,14,122.22,5,122.24,5,17.54,293,17.55,238,433.385,0.4915254237288136,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.5,122.22999999999999,0.5,17.545,0.551789077212806
2021-07-07 09:33:39.056412,433.38,29,433.39,30,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,14,117.61,14,122.22,9,122.24,4,17.54,293,17.55,238,433.385,0.4915254237288136,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.5,122.22999999999999,0.6923076923076923,17.545,0.551789077212806
2021-07-07 09:33:49.075889,433.38,152,433.39,30,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,13,117.61,14,122.22,9,122.24,4,17.54,293,17.55,238,433.385,0.8351648351648352,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.48148148148148145,122.22999999999999,0.6923076923076923,17.545,0.551789077212806
2021-07-07 09:33:50.078256,433.38,152,433.39,30,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,13,117.61,14,122.22,48,122.24,4,17.54,293,17.55,238,433.385,0.8351648351648352,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.48148148148148145,122.22999999999999,0.9230769230769231,17.545,0.551789077212806
2021-07-07 09:33:59.180574,433.39,12,433.4,20,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,17,117.61,13,122.22,48,122.24,4,17.54,293,17.55,238,433.395,0.375,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.5666666666666667,122.22999999999999,0.9230769230769231,17.545,0.551789077212806
2021-07-07 09:34:08.190717,433.39,12,433.4,20,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,17,117.61,3,122.22,48,122.24,4,17.54,293,17.55,238,433.395,0.375,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.85,122.22999999999999,0.9230769230769231,17.545,0.551789077212806
2021-07-07 09:34:09.215129,433.39,14,433.4,7,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,17,117.61,3,122.22,48,122.24,5,17.54,293,17.55,238,433.395,0.6666666666666666,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.85,122.22999999999999,0.9056603773584906,17.545,0.551789077212806
2021-07-07 09:34:10.136896,433.39,14,433.4,7,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,23,117.61,3,122.22,48,122.24,4,17.54,293,17.55,238,433.395,0.6666666666666666,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.8846153846153846,122.22999999999999,0.9230769230769231,17.545,0.551789077212806
2021-07-07 09:34:10.136896,433.39,14,433.4,7,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,17,117.61,3,122.22,48,122.24,4,17.54,293,17.55,238,433.395,0.6666666666666666,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.85,122.22999999999999,0.9230769230769231,17.545,0.551789077212806
2021-07-07 09:34:19.137668,433.39,18,433.4,5,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,23,117.61,3,122.22,48,122.24,4,17.54,295,17.55,238,433.395,0.782608695652174,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.8846153846153846,122.22999999999999,0.9230769230769231,17.545,0.5534709193245778
2021-07-07 09:34:24.145017,433.39,18,433.4,5,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,23,117.61,13,122.22,48,122.24,4,17.54,295,17.55,238,433.395,0.782608695652174,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.6388888888888888,122.22999999999999,0.9230769230769231,17.545,0.5534709193245778
2021-07-07 09:34:29.155814,433.39,6,433.4,15,15.2,2937,15.21,3967,8.82,3554,8.83,1819,117.59,23,117.61,13,122.22,37,122.24,4,17.54,295,17.55,238,433.395,0.2857142857142857,15.205,0.4254055619930475,8.825,0.6614554252745207,117.6,0.6388888888888888,122.22999999999999,0.9024390243902439,17.545,0.5534709193245778
2021-07-07 09:34:38.297311,433.39,6,433.4,15,15.2,2937,15.21,3967,8.82,3523,8.83,1819,117.6,10,117.61,1,122.22,42,122.24,4,17.54,295,17.55,238,433.395,0.2857142857142857,15.205,0.4254055619930475,8.825,0.6594908274054662,117.60499999999999,0.9090909090909091,122.22999999999999,0.9130434782608695,17.545,0.5534709193245778
2021-07-07 09:34:39.174066,433.39,7,433.4,5,15.2,2937,15.21,3967,8.82,3523,8.83,1819,117.6,10,117.61,1,122.22,42,122.24,4,17.54,295,17.55,238,433.395,0.5833333333333334,15.205,0.4254055619930475,8.825,0.6594908274054662,117.60499999999999,0.9090909090909091,122.22999999999999,0.9130434782608695,17.545,0.5534709193245778
2021-07-07 09:34:39.174066,433.39,7,433.4,5,15.2,2937,15.21,3967,8.82,3523,8.83,1819,117.6,10,117.61,1,122.22,40,122.24,4,17.54,295,17.55,238,433.395,0.5833333333333334,15.205,0.4254055619930475,8.825,0.6594908274054662,117.60499999999999,0.9090909090909091,122.22999999999999,0.9090909090909091,17.545,0.5534709193245778
2021-07-07 09:34:49.193952,433.4,1,433.41,10,15.2,2737,15.21,3967,8.82,3523,8.83,1819,117.6,10,117.61,1,122.22,40,122.24,4,17.54,295,17.55,238,433.405,0.09090909090909091,15.205,0.40826372315035797,8.825,0.6594908274054662,117.60499999999999,0.9090909090909091,122.22999999999999,0.9090909090909091,17.545,0.5534709193245778
2021-07-07 09:34:49.193952,433.4,1,433.41,10,15.2,2737,15.21,3967,8.82,3523,8.83,1819,117.6,10,117.61,1,122.22,48,122.24,4,17.54,295,17.55,238,433.405,0.09090909090909091,15.205,0.40826372315035797,8.825,0.6594908274054662,117.60499999999999,0.9090909090909091,122.22999999999999,0.9230769230769231,17.545,0.5534709193245778
2021-07-07 09:34:59.289407,433.39,5,433.41,29,15.2,2737,15.21,3967,8.82,3523,8.83,1819,117.6,10,117.61,1,122.22,48,122.24,4,17.54,295,17.55,238,433.4,0.14705882352941177,15.205,0.40826372315035797,8.825,0.6594908274054662,117.60499999999999,0.9090909090909091,122.22999999999999,0.9230769230769231,17.545,0.5534709193245778
2021-07-07 09:34:59.289407,433.39,5,433.41,29,15.2,2737,15.21,3967,8.82,3554,8.83,2370,117.6,10,117.61,1,122.24,5,122.25,4,17.54,204,17.55,263,433.4,0.14705882352941177,15.205,0.40826372315035797,8.825,0.599932478055368,117.60499999999999,0.9090909090909091,122.245,0.5555555555555556,17.545,0.43683083511777304
2021-07-07 09:35:09.323582,433.42,4,433.44,10,15.2,2387,15.21,3967,8.82,3554,8.83,2370,117.62,10,117.64,11,122.24,5,122.25,4,17.54,204,17.55,263,433.43,0.2857142857142857,15.205,0.37566887000314764,8.825,0.599932478055368,117.63,0.47619047619047616,122.245,0.5555555555555556,17.545,0.43683083511777304
2021-07-07 09:35:17.290984,433.42,4,433.44,10,15.2,2487,15.21,3967,8.82,3554,8.83,2370,117.62,10,117.64,11,122.25,30,122.27,37,17.54,115,17.55,263,433.43,0.2857142857142857,15.205,0.38534242330337776,8.825,0.599932478055368,117.63,0.47619047619047616,122.25999999999999,0.44776119402985076,17.545,0.30423280423280424
2021-07-07 09:35:19.253227,433.44,31,433.44,32,15.2,2487,15.21,3967,8.82,3554,8.83,2370,117.64,10,117.66,4,122.25,30,122.27,37,17.54,81,17.54,1,433.44,0.49206349206349204,15.205,0.38534242330337776,8.825,0.599932478055368,117.65,0.7142857142857143,122.25999999999999,0.44776119402985076,17.54,0.9878048780487805
2021-07-07 09:35:19.253227,433.44,31,433.44,32,15.2,2487,15.21,3967,8.82,3554,8.83,2370,117.62,10,117.64,11,122.25,30,122.27,37,17.54,81,17.54,1,433.44,0.49206349206349204,15.205,0.38534242330337776,8.825,0.599932478055368,117.63,0.47619047619047616,122.25999999999999,0.44776119402985076,17.54,0.9878048780487805
2021-07-07 09:35:19.253227,433.44,31,433.44,32,15.2,2487,15.21,3967,8.82,3554,8.83,2370,117.62,10,117.64,11,122.25,30,122.27,37,17.54,115,17.55,263,433.44,0.49206349206349204,15.205,0.38534242330337776,8.825,0.599932478055368,117.63,0.47619047619047616,122.25999999999999,0.44776119402985076,17.545,0.30423280423280424
2021-07-07 09:35:29.293167,433.46,29,433.47,61,15.2,2387,15.21,3967,8.82,3277,8.83,2400,117.64,10,117.66,4,122.26,55,122.27,3,17.54,81,17.54,1,433.46500000000003,0.32222222222222224,15.205,0.37566887000314764,8.825,0.5772415007926722,117.65,0.7142857142857143,122.265,0.9482758620689655,17.54,0.9878048780487805
2021-07-07 09:35:38.060543,433.46,29,433.47,61,15.2,855,15.21,4537,8.82,2561,8.83,2676,117.64,10,117.66,4,122.26,55,122.27,3,17.53,262,17.54,206,433.46500000000003,0.32222222222222224,15.205,0.15856824925816024,8.825,0.48902043154477753,117.65,0.7142857142857143,122.265,0.9482758620689655,17.535,0.5598290598290598
2021-07-07 09:35:39.041441,433.49,29,433.5,146,15.2,855,15.21,4537,8.82,2561,8.83,2676,117.66,10,117.69,32,122.27,59,122.3,37,17.53,262,17.54,206,433.495,0.1657142857142857,15.205,0.15856824925816024,8.825,0.48902043154477753,117.675,0.23809523809523808,122.285,0.6145833333333334,17.535,0.5598290598290598
2021-07-07 09:35:44.050342,433.49,29,433.5,146,15.2,855,15.21,4537,8.82,2573,8.83,2636,117.66,10,117.69,32,122.27,59,122.3,37,17.53,262,17.54,206,433.495,0.1657142857142857,15.205,0.15856824925816024,8.825,0.49395277404492227,117.675,0.23809523809523808,122.285,0.6145833333333334,17.535,0.5598290598290598
2021-07-07 09:35:44.050342,433.49,29,433.5,146,15.2,855,15.21,4537,8.82,2573,8.83,2636,117.66,10,117.69,32,122.28,4,122.29,7,17.53,272,17.54,256,433.495,0.1657142857142857,15.205,0.15856824925816024,8.825,0.49395277404492227,117.675,0.23809523809523808,122.285,0.36363636363636365,17.535,0.5151515151515151
2021-07-07 09:35:44.050342,433.49,29,433.5,146,15.2,855,15.21,4537,8.82,2573,8.83,2636,117.67,16,117.68,3,122.28,4,122.29,7,17.53,272,17.54,256,433.495,0.1657142857142857,15.205,0.15856824925816024,8.825,0.49395277404492227,117.67500000000001,0.8421052631578947,122.285,0.36363636363636365,17.535,0.5151515151515151
