time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,bid3,bid_size3,ask3,ask_size3,bid4,bid_size4,ask4,ask_size4,bid5,bid_size5,ask5,ask_size5,bid6,bid_size6,ask6,ask_size6,mid1,imb1,mid2,imb2,mid3,imb3,mid4,imb4,mid5,imb5,mid6,imb6
2021-07-09 09:32:20.094936,432.48,4,432.49,107,15.23,535,15.23,18,8.86,2479,8.87,3035,116.83,5,116.84,16,121.69,6,121.7,4,17.64,332,17.65,228,432.485,0.036036036036036036,15.23,0.9674502712477396,8.864999999999998,0.4495828799419659,116.83500000000001,0.23809523809523808,121.695,0.6,17.645,0.5928571428571429
2021-07-09 09:32:20.094936,432.48,4,432.49,107,15.23,535,15.23,18,8.86,2780,8.87,3035,116.81,3,116.83,16,121.69,6,121.7,4,17.64,351,17.65,170,432.485,0.036036036036036036,15.23,0.9674502712477396,8.864999999999998,0.47807394668959585,116.82,0.15789473684210525,121.695,0.6,17.645,0.6737044145873321
2021-07-09 09:32:20.094936,432.48,4,432.49,107,15.23,535,15.23,18,8.86,2479,8.87,3035,116.81,3,116.83,16,121.69,6,121.7,4,17.64,332,17.65,228,432.485,0.036036036036036036,15.23,0.9674502712477396,8.864999999999998,0.4495828799419659,116.82,0.15789473684210525,121.695,0.6,17.645,0.5928571428571429
2021-07-09 09:32:29.105682,432.48,9,432.5,20,15.23,535,15.23,18,8.86,2479,8.87,3035,116.83,5,116.84,16,121.69,6,121.7,4,17.64,332,17.65,228,432.49,0.3103448275862069,15.23,0.9674502712477396,8.864999999999998,0.4495828799419659,116.83500000000001,0.23809523809523808,121.695,0.6,17.645,0.5928571428571429
2021-07-09 09:32:39.097254,432.5,2,432.51,86,15.23,535,15.23,18,8.86,2479,8.87,3035,116.83,16,116.85,10,121.69,9,121.71,6,17.64,332,17.65,228,432.505,0.022727272727272728,15.23,0.9674502712477396,8.864999999999998,0.4495828799419659,116.84,0.6153846153846154,121.69999999999999,0.6,17.645,0.5928571428571429
2021-07-09 09:32:39.097254,432.5,2,432.51,86,15.23,530,15.23,18,8.86,2479,8.87,3035,116.83,16,116.85,10,121.69,9,121.71,6,17.64,332,17.65,228,432.505,0.022727272727272728,15.23,0.9671532846715328,8.864999999999998,0.4495828799419659,116.84,0.6153846153846154,121.69999999999999,0.6,17.645,0.5928571428571429
2021-07-09 09:32:39.097254,432.5,2,432.51,86,15.23,530,15.23,18,8.86,2479,8.87,3035,116.82,31,116.84,4,121.69,9,121.71,6,17.64,330,17.65,141,432.505,0.022727272727272728,15.23,0.9671532846715328,8.864999999999998,0.4495828799419659,116.83,0.8857142857142857,121.69999999999999,0.6,17.645,0.7006369426751592
2021-07-09 09:32:49.160137,432.5,3,432.51,86,15.23,530,15.23,18,8.86,2479,8.87,3035,116.82,31,116.84,4,121.69,15,121.7,2,17.64,330,17.65,141,432.505,0.033707865168539325,15.23,0.9671532846715328,8.864999999999998,0.4495828799419659,116.83,0.8857142857142857,121.695,0.8823529411764706,17.645,0.7006369426751592
2021-07-09 09:32:49.160137,432.5,3,432.51,86,15.23,530,15.23,18,8.86,2479,8.87,3035,116.82,31,116.84,4,121.69,6,121.7,3,17.65,5,17.65,1,432.505,0.033707865168539325,15.23,0.9671532846715328,8.864999999999998,0.4495828799419659,116.83,0.8857142857142857,121.695,0.6666666666666666,17.65,0.8333333333333334
2021-07-09 09:32:59.106898,432.48,9,432.51,27,15.23,530,15.23,18,8.86,2479,8.87,3035,116.83,13,116.84,16,121.69,6,121.7,3,17.65,5,17.65,1,432.495,0.25,15.23,0.9671532846715328,8.864999999999998,0.4495828799419659,116.83500000000001,0.4482758620689655,121.695,0.6666666666666666,17.65,0.8333333333333334
2021-07-09 09:33:09.077417,432.48,27,432.49,1,15.23,530,15.23,18,8.86,2479,8.87,3035,116.83,6,116.84,2,121.69,15,121.71,2,17.65,5,17.65,1,432.485,0.9642857142857143,15.23,0.9671532846715328,8.864999999999998,0.4495828799419659,116.83500000000001,0.75,121.69999999999999,0.8823529411764706,17.65,0.8333333333333334
2021-07-09 09:33:14.162489,432.48,27,432.49,1,15.23,523,15.23,18,8.86,2479,8.87,3035,116.83,6,116.84,2,121.69,32,121.7,1,17.65,5,17.65,1,432.485,0.9642857142857143,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83500000000001,0.75,121.695,0.9696969696969697,17.65,0.8333333333333334
2021-07-09 09:33:14.162489,432.48,27,432.49,1,15.23,523,15.23,18,8.86,2479,8.87,3035,116.83,6,116.84,2,121.69,32,121.7,1,17.64,351,17.65,179,432.485,0.9642857142857143,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83500000000001,0.75,121.695,0.9696969696969697,17.645,0.6622641509433962
2021-07-09 09:33:19.126567,432.48,7,432.49,1,15.23,523,15.23,18,8.86,2479,8.87,3035,116.83,6,116.84,14,121.69,1,121.7,1,17.64,351,17.65,179,432.485,0.875,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83500000000001,0.3,121.695,0.5,17.645,0.6622641509433962
2021-07-09 09:33:19.126567,432.48,7,432.49,1,15.23,523,15.23,18,8.86,2479,8.87,3035,116.83,6,116.84,14,121.69,32,121.7,1,17.64,351,17.65,179,432.485,0.875,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83500000000001,0.3,121.695,0.9696969696969697,17.645,0.6622641509433962
2021-07-09 09:33:19.126567,432.48,7,432.49,1,15.23,523,15.23,18,8.86,2479,8.87,3035,116.83,6,116.84,14,121.69,1,121.7,1,17.64,332,17.65,237,432.485,0.875,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83500000000001,0.3,121.695,0.5,17.645,0.5834797891036907
2021-07-09 09:33:29.226784,432.48,8,432.5,5,15.23,523,15.23,18,8.86,2479,8.87,3035,116.82,31,116.84,14,121.69,6,121.7,1,17.64,332,17.65,237,432.49,0.6153846153846154,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83,0.6888888888888889,121.695,0.8571428571428571,17.645,0.5834797891036907
2021-07-09 09:33:29.226784,432.48,8,432.5,5,15.23,523,15.23,18,8.86,2479,8.87,3035,116.82,31,116.84,14,121.69,1,121.7,1,17.64,332,17.65,237,432.49,0.6153846153846154,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83,0.6888888888888889,121.695,0.5,17.645,0.5834797891036907
2021-07-09 09:33:36.241999,432.48,8,432.5,5,15.23,523,15.23,18,8.86,2479,8.87,3035,116.82,31,116.84,14,121.69,6,121.7,1,17.64,333,17.65,237,432.49,0.6153846153846154,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83,0.6888888888888889,121.695,0.8571428571428571,17.645,0.5842105263157895
2021-07-09 09:33:39.043795,432.48,8,432.5,10,15.23,523,15.23,18,8.86,2479,8.87,3035,116.82,28,116.84,14,121.69,6,121.7,1,17.64,333,17.65,237,432.49,0.4444444444444444,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83,0.6666666666666666,121.695,0.8571428571428571,17.645,0.5842105263157895
2021-07-09 09:33:49.081092,432.48,8,432.5,25,15.23,523,15.23,18,8.86,2479,8.87,3035,116.82,34,116.84,14,121.69,6,121.71,2,17.64,332,17.65,225,432.49,0.24242424242424243,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83,0.7083333333333334,121.69999999999999,0.75,17.645,0.5960502692998204
2021-07-09 09:33:56.059044,432.48,8,432.5,25,15.23,523,15.23,18,8.86,2479,8.87,3035,116.82,34,116.84,14,121.69,6,121.71,2,17.64,332,17.65,231,432.49,0.24242424242424243,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83,0.7083333333333334,121.69999999999999,0.75,17.645,0.5896980461811723
2021-07-09 09:33:59.084657,432.48,7,432.5,9,15.23,523,15.23,18,8.86,2479,8.87,3035,116.83,1,116.84,14,121.69,6,121.71,2,17.64,332,17.65,231,432.49,0.4375,15.23,0.966728280961183,8.864999999999998,0.4495828799419659,116.83500000000001,0.06666666666666667,121.69999999999999,0.75,17.645,0.5896980461811723
2021-07-09 09:33:59.084657,432.48,7,432.5,9,15.23,523,15.23,18,8.86,2778,8.87,3035,116.83,1,116.84,14,121.69,6,121.71,2,17.64,357,17.65,204,432.49,0.4375,15.23,0.966728280961183,8.864999999999998,0.4778943746774471,116.83500000000001,0.06666666666666667,121.69999999999999,0.75,17.645,0.6363636363636364
2021-07-09 09:34:06.080081,432.48,7,432.5,9,15.23,523,15.23,18,8.86,2778,8.87,3035,116.83,1,116.84,14,121.68,54,121.71,2,17.64,357,17.65,204,432.49,0.4375,15.23,0.966728280961183,8.864999999999998,0.4778943746774471,116.83500000000001,0.06666666666666667,121.695,0.9642857142857143,17.645,0.6363636363636364
2021-07-09 09:34:09.085426,432.48,14,432.49,195,15.23,523,15.23,18,8.86,2778,8.87,3035,116.81,14,116.83,16,121.68,54,121.71,2,17.64,357,17.65,204,432.485,0.06698564593301436,15.23,0.966728280961183,8.864999999999998,0.4778943746774471,116.82,0.4666666666666667,121.695,0.9642857142857143,17.645,0.6363636363636364
2021-07-09 09:34:14.500552,432.48,14,432.49,195,15.23,523,15.23,18,8.86,2477,8.87,3035,116.81,14,116.83,16,121.68,54,121.71,2,17.64,357,17.65,204,432.485,0.06698564593301436,15.23,0.966728280961183,8.864999999999998,0.4493831640058055,116.82,0.4666666666666667,121.695,0.9642857142857143,17.645,0.6363636363636364
2021-07-09 09:34:14.500552,432.48,14,432.49,195,15.23,523,15.23,18,8.86,2477,8.87,3035,116.81,14,116.83,16,121.69,4,121.71,2,17.64,333,17.65,237,432.485,0.06698564593301436,15.23,0.966728280961183,8.864999999999998,0.4493831640058055,116.82,0.4666666666666667,121.69999999999999,0.6666666666666666,17.645,0.5842105263157895
2021-07-09 09:34:19.186888,432.48,11,432.5,10,15.23,556,15.23,18,8.86,2363,8.87,3035,116.82,34,116.84,14,121.69,4,121.71,2,17.64,308,17.65,237,432.49,0.5238095238095238,15.23,0.9686411149825784,8.864999999999998,0.4377547239718414,116.83,0.7083333333333334,121.69999999999999,0.6666666666666666,17.645,0.5651376146788991
2021-07-09 09:34:19.186888,432.48,11,432.5,10,15.23,523,15.23,18,8.86,2477,8.87,3035,116.82,34,116.84,14,121.69,4,121.71,2,17.64,333,17.65,237,432.49,0.5238095238095238,15.23,0.966728280961183,8.864999999999998,0.4493831640058055,116.83,0.7083333333333334,121.69999999999999,0.6666666666666666,17.645,0.5842105263157895
2021-07-09 09:34:29.224424,432.49,14,432.51,35,15.23,556,15.23,18,8.86,2363,8.87,3035,116.83,16,116.85,12,121.69,61,121.71,2,17.64,333,17.65,237,432.5,0.2857142857142857,15.23,0.9686411149825784,8.864999999999998,0.4377547239718414,116.84,0.5714285714285714,121.69999999999999,0.9682539682539683,17.645,0.5842105263157895
2021-07-09 09:34:29.224424,432.49,14,432.51,35,15.23,556,15.23,18,8.86,2363,8.87,3035,116.83,16,116.85,12,121.69,61,121.71,2,17.64,308,17.65,237,432.5,0.2857142857142857,15.23,0.9686411149825784,8.864999999999998,0.4377547239718414,116.84,0.5714285714285714,121.69999999999999,0.9682539682539683,17.645,0.5651376146788991
2021-07-09 09:34:39.148554,432.49,6,432.51,38,15.23,556,15.23,18,8.86,2363,8.87,3035,116.83,10,116.84,2,121.69,27,121.7,5,17.64,333,17.65,237,432.5,0.13636363636363635,15.23,0.9686411149825784,8.864999999999998,0.4377547239718414,116.83500000000001,0.8333333333333334,121.695,0.84375,17.645,0.5842105263157895
2021-07-09 09:34:45.292611,432.49,6,432.51,38,15.23,556,15.23,18,8.86,2718,8.87,3035,116.83,10,116.84,2,121.69,27,121.7,5,17.64,333,17.65,237,432.5,0.13636363636363635,15.23,0.9686411149825784,8.864999999999998,0.47244915696158524,116.83500000000001,0.8333333333333334,121.695,0.84375,17.645,0.5842105263157895
2021-07-09 09:34:45.292611,432.49,6,432.51,38,15.23,556,15.23,18,8.86,2718,8.87,3035,116.83,10,116.84,2,121.69,27,121.7,5,17.64,354,17.65,210,432.5,0.13636363636363635,15.23,0.9686411149825784,8.864999999999998,0.47244915696158524,116.83500000000001,0.8333333333333334,121.695,0.84375,17.645,0.6276595744680851
2021-07-09 09:34:49.291974,432.48,11,432.49,139,15.23,556,15.23,18,8.86,2718,8.87,3035,116.82,1,116.83,16,121.68,56,121.7,3,17.64,354,17.65,210,432.485,0.07333333333333333,15.23,0.9686411149825784,8.864999999999998,0.47244915696158524,116.82499999999999,0.058823529411764705,121.69,0.9491525423728814,17.645,0.6276595744680851
2021-07-09 09:34:58.113880,432.48,11,432.49,139,15.23,556,15.23,18,8.86,2718,8.87,2999,116.81,3,116.83,16,121.68,14,121.7,3,17.64,354,17.65,210,432.485,0.07333333333333333,15.23,0.9686411149825784,8.864999999999998,0.47542417351757915,116.82,0.15789473684210525,121.69,0.8235294117647058,17.645,0.6276595744680851
2021-07-09 09:34:59.191591,432.46,10,432.48,2,15.23,556,15.23,18,8.86,2718,8.87,2999,116.81,3,116.83,16,121.68,14,121.7,3,17.64,360,17.65,136,432.47,0.8333333333333334,15.23,0.9686411149825784,8.864999999999998,0.47542417351757915,116.82,0.15789473684210525,121.69,0.8235294117647058,17.645,0.7258064516129032
2021-07-09 09:35:09.231485,432.46,1,432.47,3,15.23,555,15.23,18,8.86,2718,8.87,3001,116.81,6,116.82,1,121.68,17,121.71,35,17.65,10,17.65,10,432.46500000000003,0.25,15.23,0.9685863874345549,8.864999999999998,0.4752579122224165,116.815,0.8571428571428571,121.695,0.3269230769230769,17.65,0.5
2021-07-09 09:35:10.282684,432.46,1,432.47,3,15.23,555,15.23,18,8.86,2477,8.87,3037,116.81,6,116.82,1,121.69,12,121.72,36,17.65,10,17.65,10,432.46500000000003,0.25,15.23,0.9685863874345549,8.864999999999998,0.44922016684802324,116.815,0.8571428571428571,121.705,0.25,17.65,0.5
2021-07-09 09:35:10.282684,432.46,1,432.47,3,15.23,555,15.23,18,8.86,2477,8.87,3037,116.81,6,116.82,1,121.69,12,121.72,36,17.64,323,17.65,269,432.46500000000003,0.25,15.23,0.9685863874345549,8.864999999999998,0.44922016684802324,116.815,0.8571428571428571,121.705,0.25,17.645,0.5456081081081081
2021-07-09 09:35:19.187446,432.48,5,432.5,2,15.23,555,15.23,18,8.86,2477,8.87,3037,116.82,38,116.85,11,121.69,12,121.72,36,17.64,323,17.65,269,432.49,0.7142857142857143,15.23,0.9685863874345549,8.864999999999998,0.44922016684802324,116.835,0.7755102040816326,121.705,0.25,17.645,0.5456081081081081
2021-07-09 09:35:19.187446,432.48,5,432.5,2,15.23,555,15.23,18,8.86,2778,8.87,3001,116.82,38,116.85,11,121.69,12,121.72,36,17.64,323,17.65,269,432.49,0.7142857142857143,15.23,0.9685863874345549,8.864999999999998,0.48070600449904827,116.835,0.7755102040816326,121.705,0.25,17.645,0.5456081081081081
2021-07-09 09:35:19.187446,432.48,5,432.5,2,15.23,555,15.23,18,8.86,2778,8.87,3001,116.82,38,116.85,11,121.68,5,121.69,4,17.65,50,17.65,5,432.49,0.7142857142857143,15.23,0.9685863874345549,8.864999999999998,0.48070600449904827,116.835,0.7755102040816326,121.685,0.5555555555555556,17.65,0.9090909090909091
2021-07-09 09:35:29.187085,432.45,4,432.47,2,15.23,555,15.23,18,8.86,2778,8.87,3037,116.8,19,116.82,12,121.68,5,121.69,4,17.65,40,17.65,10,432.46000000000004,0.6666666666666666,15.23,0.9685863874345549,8.864999999999998,0.47773000859845227,116.81,0.6129032258064516,121.685,0.5555555555555556,17.65,0.8
2021-07-09 09:35:29.187085,432.45,4,432.47,2,15.23,555,15.23,18,8.86,2778,8.87,3001,116.8,19,116.82,12,121.68,5,121.69,4,17.65,50,17.65,5,432.46000000000004,0.6666666666666666,15.23,0.9685863874345549,8.864999999999998,0.48070600449904827,116.81,0.6129032258064516,121.685,0.5555555555555556,17.65,0.9090909090909091
2021-07-09 09:35:36.087473,432.45,4,432.47,2,15.23,555,15.23,18,8.86,2778,8.87,3037,116.81,6,116.82,12,121.68,5,121.69,4,17.65,40,17.65,10,432.46000000000004,0.6666666666666666,15.23,0.9685863874345549,8.864999999999998,0.47773000859845227,116.815,0.3333333333333333,121.685,0.5555555555555556,17.65,0.8
2021-07-09 09:35:39.076720,432.45,19,432.47,5,15.23,555,15.23,18,8.86,2778,8.87,3037,116.81,6,116.82,12,121.68,5,121.69,4,17.65,40,17.65,10,432.46000000000004,0.7916666666666666,15.23,0.9685863874345549,8.864999999999998,0.47773000859845227,116.815,0.3333333333333333,121.685,0.5555555555555556,17.65,0.8
2021-07-09 09:35:39.076720,432.45,19,432.47,5,15.23,555,15.23,18,8.86,2778,8.87,2974,116.81,6,116.82,12,121.67,5,121.68,3,17.65,40,17.65,10,432.46000000000004,0.7916666666666666,15.23,0.9685863874345549,8.864999999999998,0.4829624478442281,116.815,0.3333333333333333,121.67500000000001,0.625,17.65,0.8
2021-07-09 09:35:39.076720,432.45,19,432.47,5,15.23,555,15.23,18,8.86,2778,8.87,2974,116.81,6,116.82,12,121.67,5,121.68,3,17.65,232,17.66,388,432.46000000000004,0.7916666666666666,15.23,0.9685863874345549,8.864999999999998,0.4829624478442281,116.815,0.3333333333333333,121.67500000000001,0.625,17.655,0.3741935483870968
2021-07-09 09:35:48.159026,432.44,9,432.46,62,15.23,555,15.23,18,8.86,2778,8.87,2974,116.79,7,116.81,14,121.67,5,121.68,3,17.65,232,17.66,388,432.45,0.1267605633802817,15.23,0.9685863874345549,8.864999999999998,0.4829624478442281,116.80000000000001,0.3333333333333333,121.67500000000001,0.625,17.655,0.3741935483870968
2021-07-09 09:35:48.159026,432.44,9,432.46,62,15.23,555,15.23,18,8.86,2828,8.87,2485,116.79,7,116.81,14,121.67,5,121.68,3,17.65,347,17.66,303,432.45,0.1267605633802817,15.23,0.9685863874345549,8.864999999999998,0.5322793148880105,116.80000000000001,0.3333333333333333,121.67500000000001,0.625,17.655,0.5338461538461539
2021-07-09 09:35:48.159026,432.44,9,432.46,62,15.23,555,15.23,18,8.86,2828,8.87,2485,116.79,7,116.81,14,121.65,36,121.67,4,17.65,347,17.66,303,432.45,0.1267605633802817,15.23,0.9685863874345549,8.864999999999998,0.5322793148880105,116.80000000000001,0.3333333333333333,121.66,0.9,17.655,0.5338461538461539
2021-07-09 09:35:59.087789,432.42,1,432.44,170,15.23,555,15.23,18,8.86,2828,8.87,2485,116.76,43,116.79,12,121.65,36,121.67,4,17.65,347,17.66,303,432.43,0.005847953216374269,15.23,0.9685863874345549,8.864999999999998,0.5322793148880105,116.775,0.7818181818181819,121.66,0.9,17.655,0.5338461538461539
2021-07-09 09:36:09.108835,432.42,15,432.44,65,15.23,555,15.23,18,8.86,2826,8.87,2713,116.78,3,116.79,16,121.66,6,121.67,6,17.65,348,17.66,343,432.43,0.1875,15.23,0.9685863874345549,8.864999999999998,0.5102003971836071,116.785,0.15789473684210525,121.66499999999999,0.5,17.655,0.5036179450072359
2021-07-09 09:36:09.108835,432.42,15,432.44,65,15.23,467,15.23,18,8.86,2826,8.87,2713,116.78,3,116.79,16,121.66,6,121.67,6,17.65,215,17.66,193,432.43,0.1875,15.23,0.9628865979381444,8.864999999999998,0.5102003971836071,116.785,0.15789473684210525,121.66499999999999,0.5,17.655,0.5269607843137255
2021-07-09 09:36:18.174657,432.42,2,432.43,52,15.23,467,15.23,18,8.86,1738,8.87,1335,116.76,44,116.78,12,121.65,36,121.67,6,17.65,215,17.66,193,432.425,0.037037037037037035,15.23,0.9628865979381444,8.864999999999998,0.5655711031565246,116.77000000000001,0.7857142857142857,121.66,0.8571428571428571,17.655,0.5269607843137255
